59ffd7e4452b90b8,"{'nanocell', 'черный', 'pa', '756', 'nano', 'lg', '55', 'телевизор', 'hdr'}"
5a8702ae15ccd6df,"{'r', 'встраиваемая', 'neff', 'серый', 'ikx', '50', 'посудомоечная', '953', 's', 'машина'}"
5b53bef85d17bfd9,"{'x', 'e', 'lenovo', '60', '1920', 'гц', 'черный', '1080', 'монитор', '27', 's', 'thinkvision', '20', 'ips'}"
5cd2febf56f0e483,"{'retail', 'x', 'видеокарта', 'radeon', 'rx', 'g', 'mech', 'msi', '4', '6500', 'oc', 'xt', '2'}"
5d3fa3ae27980116,"{'nr', 'холодильник', 'белый', '506', 'nordfrost'}"
5d69c61237a79bc1,"{'mkgp', '1', 'pro', 'graphics', 'гб', 'серый', 'macos', 'll', '3', 'macbook', 'late', 'ноутбук', '2021', 'ssd', '512', '1964', 'космос', '2', 'm', '3024', 'core', 'apple', '14'}"
5da1e1dbd653ddae,"{'робот', 'влажная', 'mijia', 'lds', 'robot', 'пылесос', 'уборка', 'cleaner', 'vacuum', 'mop', 'xiaomi'}"
5de19e78cb7b902f,"{'retail', 'gaming', '3060', 'видеокарта', 'lhr', 'rtx', 'g', 'geforce', 'msi', '8', 'ti'}"
5f0283bd0bae9396,"{'ssn', 'x', '23', 'se', '1920', 'гц', 'черный', '1080', '8', 'монитор', '24', 'huawei', '75', 'ips', 'mateview'}"
5fa45f2e58a4b6d6,"{'7683', 'saeco', 'sm', 'кофемашина', 'xelsis'}"
5feb5e5d2a37e729,"{'встраиваемая', 'bosch', 'hmx', 'посудомоечная', '6', '4', 'mr', 'машина', 'spv'}"
60c511bc3f614e22,"{'smartfix', 'душ', 'electrolux', '3', 'кран', 'водонагреватель', '5', 'ts', 'проточный', '2', '0', 'электрический'}"
610464dcf5e1dc98,"{'гб', 'retail', 'видеокарта', 'd', '6', 'geforce', 'gtx', 'msi', 'ventus', '4', 'oc', 'xs', '1650'}"
6161c9b880b9622c,"{'30', 'белый', 'zanussi', 'zwh', 'водонагреватель', 'накопительный', 'lorica', 'электрический'}"
619891c75facdfd3,"{'54', 'tp', 'wi', 'fi', 'link', 'роутер', 'c', 'archer'}"
62e72eba83c67ee6,"{'29', 'кофемашина', 'delonghi', 'etam', 'autentica', 'sb', '660'}"
64056890cc4af17f,"{'встраиваемая', 'bdw', 'посудомоечная', 'машина', '4134', 'weissgauff'}"
647995c157f7d99a,"{'e', 'lenovo', 'eu', '62', '1', 'монитор', 'bbkat', 'thinkvision', '20'}"
648c6e1504a4e7cd,"{'buds', '3', 'беспроводные', 'черный', 'redmi', 'pro', 'наушники', 'графит', 'xiaomi'}"
64cb91aaedd3e189,"{'микроволновая', 'md', 'черный', 'печь', 'leff', '707', '20'}"
654fe5d10e55bbeb,"{'1000', 'кофемашина', 'garlyn', 'l'}"
658389286433bfc3,"{'3600', 'am', '6', 'процессор', '5', 'amd', '4', 'мгц', 'oem', 'ryzen'}"
65ae4c1d834dd1c3,"{'tp', 'wi', 'fi', 'link', '3020', 'tl', 'роутер', 'mr'}"
65d0a61465fb389b,"{'retail', 'gigabyte', '3060', 'видеокарта', '12', 'vision', 'rtx', 'g', 'geforce', 'rev', 'oc', 'n', 'gd', '2', '0', 'gv'}"
66111416e7cce47c,"{'720', 'микроволновая', 'midea', 'белый', 'em', 'печь', 'cke'}"
6641efda5eea8e32,"{'babyliss', 'ire', 'фен', 'bab', '6510', 'pro'}"
664b48a4aafdf9cf,"{'09', 'he', 'белый', 'acn', 'сплит', 'система', 'jax'}"
6723766c4478d88b,"{'xerox', 'лазерный', 'принтер', 'b', '210'}"
680983361f9768d3,"{'гб', 'retail', 'gaming', 'видеокарта', 'asus', 'rtx', 'tuf', 'v', 'g', 'geforce', '8', '3070', 'oc', 'edition', '2', 'o'}"
687fc227afb5b319,"{'x', 'p', '60', '1920', 'гц', '2421', '1', 'черный', 'монитор', '24', '1200', 'dell', 'ips'}"
68ccf6102657986b,"{'встраиваемая', 'bi', '45', 'посудомоечная', 'серебристый', 'krona', 'машина', 'kamaya'}"
690e287b3c850d7c,"{'гб', '2020', 'matepad', 'wi', 'fi', 'синий', 'cellular', '4', 'насыщенный', 'huawei', '64', 'планшет', '10'}"
696f261b866ca3b6,"{'hp', 'мфу', 'лазерное', '1200', 'w', 'laser', 'neverstop'}"
698c2d3015a71ee7,"{'x', '5331', 'кофемашина', 'beko', 'ceg'}"
698c7fc4d748a8e1,"{'global', 'mi', '50', '2018', 'tv', '4', 't', 'led', 's', 'стальной', '2', 'телевизор', 'xiaomi', 'hdr'}"
6991971afd95e343,"{'микроволновая', 'белый', 'печь', 'me', 'samsung', '83', 'arw'}"
69c224115cc00a85,"{'робот', 'lds', 'robot', 'finder', 'белый', 'пылесос', 'trouver', 'vacuum', 'mop', 'xiaomi'}"
6a275666ebb5de0a,"{'x', 'asus', '1920', 'гц', 'черный', '1080', 'монитор', '27', 'va', 'ehe', '75', 'ips'}"
6a8af20af594f8f6,"{'am', 'fx', '4350', '3', '4200', 'процессор', 'amd', '4', 'мгц', 'oem'}"
6af522dbaebbe215,"{'стиральная', 'wmi', '6128', 'белый', 'машина', 'weissgauff'}"
6b25de61f7d616b8,"{'робот', 'mijia', 'robot', 'белый', 'пылесос', 'sweeping', 'g', '1', 'xiaomi'}"
6b423ba12a723c38,"{'buds', 'galaxy', 'беспроводные', 'черный', 'ru', 'наушники', 'samsung', '2'}"
6ba3b74a1ca138cf,"{'в', 'плита', 'черный', 'energy', '904', 'электрическая', 'en'}"
6d65b7363fdef730,"{'p', 'bosch', 'газовый', 'белый', '23', 'водонагреватель', 'проточный', '2', 'wr', '10'}"
6e471a700c40e2ab,"{'микроволновая', '700', 'horizont', 'черный', 'печь', 'bhb', '1479', 'mw', '20'}"
6e7af3790d933f72,"{'dnw', 'лазерный', 'принтер', 'ricoh', 'sp', '230'}"
6eaa6834dbf86212,"{'plus', 'кофемашина', 'lirika', 'saeco'}"
6f17521194a87f9e,"{'компьютерная', 'sparta', 'smartbuy', 'акустика'}"
6f205028762b6145,"{'встраиваемая', 'bdw', 'посудомоечная', 'машина', '4124', 'weissgauff'}"
7082d012f6c82847,"{'thermex', '10000', 'черный', 'водонагреватель', 'проточный', 'onyx', 'электрический'}"
70dda99f86242098,"{'global', 'робот', '7', 'черный', 'пылесос', 'roborock', 's'}"
715017d68a89f1b1,"{'retail', 'gaming', 'видеокарта', 'rtx', 'g', 'geforce', '3050', 'msi', '8'}"
720fb1e8502e4198,"{'x', 'am', '5600', '6', 'процессор', '5', '3700', 'box', 'amd', '4', 'мгц', 'ryzen'}"
